GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2002|NAICS2002_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334510|Electromedical & electrotherapeutic apparatus mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|83.1||476.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334511|Search, detection, navigation, & guidance instrument mfg|004|All companies|||2002|Reference year 2002|504||32258082||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334511|Search, detection, navigation, & guidance instrument mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|58.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334511|Search, detection, navigation, & guidance instrument mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|77||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334511|Search, detection, navigation, & guidance instrument mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|89.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334511|Search, detection, navigation, & guidance instrument mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.7||1135.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334512|Automatic environmental control mfg|004|All companies|||2002|Reference year 2002|312||2912971||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334512|Automatic environmental control mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|48.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334512|Automatic environmental control mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|63.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334512|Automatic environmental control mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|78.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334512|Automatic environmental control mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|88.2||718.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334513|Industrial process control instrument mfg|004|All companies|||2002|Reference year 2002|909||7040184||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334513|Industrial process control instrument mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|24.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334513|Industrial process control instrument mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|33.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334513|Industrial process control instrument mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|47.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334513|Industrial process control instrument mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|64.9||238.1|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334514|Totalizing fluid meter & counting device mfg|004|All companies|||2002|Reference year 2002|220||4820321||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334514|Totalizing fluid meter & counting device mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|53.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334514|Totalizing fluid meter & counting device mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|66.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334514|Totalizing fluid meter & counting device mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|84.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334514|Totalizing fluid meter & counting device mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|94.6||1416.2|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334515|Electricity measuring & testing instrument mfg|004|All companies|||2002|Reference year 2002|733||9903743||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334515|Electricity measuring & testing instrument mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|36.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334515|Electricity measuring & testing instrument mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|49.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334515|Electricity measuring & testing instrument mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|63.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334515|Electricity measuring & testing instrument mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|77.9||460.7|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334516|Analytical laboratory instrument mfg|004|All companies|||2002|Reference year 2002|526||8187465||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334516|Analytical laboratory instrument mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|37.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334516|Analytical laboratory instrument mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|51.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334516|Analytical laboratory instrument mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|68.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334516|Analytical laboratory instrument mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|82.8||475.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334517|Irradiation apparatus mfg|004|All companies|||2002|Reference year 2002|154||4736157||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334517|Irradiation apparatus mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|53.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334517|Irradiation apparatus mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|75.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334517|Irradiation apparatus mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|88.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334517|Irradiation apparatus mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|96.6||946.4|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334518|Watch, clock, & part mfg|004|All companies|||2002|Reference year 2002|123||677031||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334518|Watch, clock, & part mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|46.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334518|Watch, clock, & part mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|60.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334518|Watch, clock, & part mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|82.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334518|Watch, clock, & part mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|97.1||874.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334519|Other measuring & controlling device mfg|004|All companies|||2002|Reference year 2002|793||5982640||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334519|Other measuring & controlling device mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|20.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334519|Other measuring & controlling device mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|32.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334519|Other measuring & controlling device mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|49.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334519|Other measuring & controlling device mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|66.4||187.2|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3346|Mfg & reproducing magnetic & optical media|004|All companies|||2002|Reference year 2002|893||7549721||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3346|Mfg & reproducing magnetic & optical media|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|39.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3346|Mfg & reproducing magnetic & optical media|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|51.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3346|Mfg & reproducing magnetic & optical media|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|66.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3346|Mfg & reproducing magnetic & optical media|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|79.6||465.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33461|Mfg & reproducing magnetic & optical media|004|All companies|||2002|Reference year 2002|893||7549721||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33461|Mfg & reproducing magnetic & optical media|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|39.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33461|Mfg & reproducing magnetic & optical media|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|51.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33461|Mfg & reproducing magnetic & optical media|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|66.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33461|Mfg & reproducing magnetic & optical media|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|79.6||465.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334611|Software reproducing|004|All companies|||2002|Reference year 2002|189||477921||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334611|Software reproducing|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|32.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334611|Software reproducing|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|49.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334611|Software reproducing|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|68.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334611|Software reproducing|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|84.3||390.7|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334612|Prerecorded CD (except software), tape, & record reproducing|004|All companies|||2002|Reference year 2002|538||4480372||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334612|Prerecorded CD (except software), tape, & record reproducing|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|38.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334612|Prerecorded CD (except software), tape, & record reproducing|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|52.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334612|Prerecorded CD (except software), tape, & record reproducing|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|69.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334612|Prerecorded CD (except software), tape, & record reproducing|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|83.4||532.1|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334613|Magnetic & optical recording media mfg|004|All companies|||2002|Reference year 2002|169||2591428||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334613|Magnetic & optical recording media mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|76.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334613|Magnetic & optical recording media mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|84.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334613|Magnetic & optical recording media mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|92.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|334613|Magnetic & optical recording media mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|96.9||2076.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335|Electrical equipment, appliance, & component mfg|004|All companies|||2002|Reference year 2002|5498||102812274||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335|Electrical equipment, appliance, & component mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|16.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335|Electrical equipment, appliance, & component mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|25.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335|Electrical equipment, appliance, & component mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|38.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335|Electrical equipment, appliance, & component mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|51.7||113.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3351|Electric lighting equipment mfg|004|All companies|||2002|Reference year 2002|1130||12402230||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3351|Electric lighting equipment mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|29.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3351|Electric lighting equipment mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|45.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3351|Electric lighting equipment mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|58.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3351|Electric lighting equipment mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|70.4||312.4|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33511|Electric lamp bulb & part mfg|004|All companies|||2002|Reference year 2002|57||2626825||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33511|Electric lamp bulb & part mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|88.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33511|Electric lamp bulb & part mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|94.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33511|Electric lamp bulb & part mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|98.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33511|Electric lamp bulb & part mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.9||2757.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335110|Electric lamp bulb & part mfg|004|All companies|||2002|Reference year 2002|57||2626825||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335110|Electric lamp bulb & part mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|88.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335110|Electric lamp bulb & part mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|94.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335110|Electric lamp bulb & part mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|98.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335110|Electric lamp bulb & part mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.9||2757.6|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33512|Lighting fixture mfg|004|All companies|||2002|Reference year 2002|1077||9775405||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33512|Lighting fixture mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|29.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33512|Lighting fixture mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|38.6||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33512|Lighting fixture mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|51.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33512|Lighting fixture mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|65.7||266.2|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335121|Residential electric lighting fixture mfg|004|All companies|||2002|Reference year 2002|470||2192319||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335121|Residential electric lighting fixture mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|30.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335121|Residential electric lighting fixture mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|40.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335121|Residential electric lighting fixture mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|57.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335121|Residential electric lighting fixture mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|74.6||355.7|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335122|Commercial/industrial/institutional electric lighting fixture mfg|004|All companies|||2002|Reference year 2002|324||3739195||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335122|Commercial/industrial/institutional electric lighting fixture mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|48.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335122|Commercial/industrial/institutional electric lighting fixture mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|58.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335122|Commercial/industrial/institutional electric lighting fixture mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|69||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335122|Commercial/industrial/institutional electric lighting fixture mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|82.9||712.8|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335129|Other lighting equipment mfg|004|All companies|||2002|Reference year 2002|300||3843891||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335129|Other lighting equipment mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|28.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335129|Other lighting equipment mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|43.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335129|Other lighting equipment mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|63.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335129|Other lighting equipment mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|82.8||321.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3352|Household appliance mfg|004|All companies|||2002|Reference year 2002|251||22269541||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3352|Household appliance mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|62.2||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3352|Household appliance mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|70.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3352|Household appliance mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|84.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|3352|Household appliance mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|95.9||1131.9|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33521|Small electrical appliance mfg|004|All companies|||2002|Reference year 2002|117||4623636||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33521|Small electrical appliance mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|46.8||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33521|Small electrical appliance mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|65.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33521|Small electrical appliance mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|90.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33521|Small electrical appliance mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.1||748.8|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335211|Electric housewares & household fan mfg|004|All companies|||2002|Reference year 2002|88||2461244||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335211|Electric housewares & household fan mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|54||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335211|Electric housewares & household fan mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|74||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335211|Electric housewares & household fan mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|93.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335211|Electric housewares & household fan mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.6||1024.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335212|Household vacuum cleaner mfg|004|All companies|||2002|Reference year 2002|29||2162392||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335212|Household vacuum cleaner mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|77.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335212|Household vacuum cleaner mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|96.1||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335212|Household vacuum cleaner mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|99.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335212|Household vacuum cleaner mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|100||2096.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33522|Major appliance mfg|004|All companies|||2002|Reference year 2002|139||17645905||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33522|Major appliance mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|69.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33522|Major appliance mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|78.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33522|Major appliance mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|92.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|33522|Major appliance mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99||1427.3|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335221|Household cooking appliance mfg|004|All companies|||2002|Reference year 2002|92||4327308||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335221|Household cooking appliance mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|48.3||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335221|Household cooking appliance mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|77||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335221|Household cooking appliance mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|94.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335221|Household cooking appliance mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|99.4||856.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335222|Household refrigerator & home freezer mfg|004|All companies|||2002|Reference year 2002|18||5491267||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335222|Household refrigerator & home freezer mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|84.5||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335222|Household refrigerator & home freezer mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|95.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335222|Household refrigerator & home freezer mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|100||1988.5|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335222|Household refrigerator & home freezer mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|0||0|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335224|Household laundry equipment mfg|004|All companies|||2002|Reference year 2002|13||4404679||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335224|Household laundry equipment mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|93.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335224|Household laundry equipment mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|99.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335224|Household laundry equipment mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|100||0|D
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335224|Household laundry equipment mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|0||0|
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335228|Other major household appliance mfg|004|All companies|||2002|Reference year 2002|32||3422651||100||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335228|Other major household appliance mfg|856|4 largest companies|||2002|Reference year 2002|0|X|0|X|52.9||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335228|Other major household appliance mfg|857|8 largest companies|||2002|Reference year 2002|0|X|0|X|83.7||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335228|Other major household appliance mfg|858|20 largest companies|||2002|Reference year 2002|0|X|0|X|99.4||0|X
01|United States|00|01000US|United States|EC|2002 Economic Census|31|Manufacturing|335228|Other major household appliance mfg|859|50 largest companies|||2002|Reference year 2002|0|X|0|X|100||1050.6|
