GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|COMPANY|COMPANY_F|RCPTOT|RCPTOT_F|CCORCPPCT|CCORCPPCT_F|VSHERFI|VSHERFI_F 
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33149|Nonferrous metal, except Cu and Al, shaping|004|All companies|||2007|Reference year 2007|472||18290675||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33149|Nonferrous metal, except Cu and Al, shaping|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|30.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33149|Nonferrous metal, except Cu and Al, shaping|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|42.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33149|Nonferrous metal, except Cu and Al, shaping|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|61.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33149|Nonferrous metal, except Cu and Al, shaping|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|79.4||342.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331491|Nonferrous metal, except Cu and Al, shaping|004|All companies|||2007|Reference year 2007|280||9961565||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331491|Nonferrous metal, except Cu and Al, shaping|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|48.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331491|Nonferrous metal, except Cu and Al, shaping|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|61.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331491|Nonferrous metal, except Cu and Al, shaping|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|74.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331491|Nonferrous metal, except Cu and Al, shaping|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|89.8||818.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331492|Secondary processing of other nonferrous|004|All companies|||2007|Reference year 2007|205||8329110||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331492|Secondary processing of other nonferrous|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|28.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331492|Secondary processing of other nonferrous|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|43.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331492|Secondary processing of other nonferrous|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|68.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331492|Secondary processing of other nonferrous|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|88.9||344|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3315|Foundries|004|All companies|||2007|Reference year 2007|1903||33031235||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3315|Foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|15.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3315|Foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|25.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3315|Foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|39.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3315|Foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|53.6||112.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33151|Ferrous metal foundries|004|All companies|||2007|Reference year 2007|712||19176012||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33151|Ferrous metal foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|21.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33151|Ferrous metal foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|36.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33151|Ferrous metal foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|53.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33151|Ferrous metal foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|70.6||212.9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331511|Iron foundries|004|All companies|||2007|Reference year 2007|402||11760236||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331511|Iron foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331511|Iron foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|44.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331511|Iron foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|65.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331511|Iron foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|81.1||337.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331512|Steel investment foundries|004|All companies|||2007|Reference year 2007|115||3452658||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331512|Steel investment foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|61.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331512|Steel investment foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|72.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331512|Steel investment foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|83.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331512|Steel investment foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|93.8||1543.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331513|Steel foundries (except investment)|004|All companies|||2007|Reference year 2007|209||3963118||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331513|Steel foundries (except investment)|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|30.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331513|Steel foundries (except investment)|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|43.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331513|Steel foundries (except investment)|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|68||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331513|Steel foundries (except investment)|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|88||458.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33152|Nonferrous metal foundries|004|All companies|||2007|Reference year 2007|1217||13855223||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33152|Nonferrous metal foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|16.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33152|Nonferrous metal foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|25.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33152|Nonferrous metal foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|38.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33152|Nonferrous metal foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|56||119.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331521|Aluminum die-casting foundries|004|All companies|||2007|Reference year 2007|258||5959595||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331521|Aluminum die-casting foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|31.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331521|Aluminum die-casting foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|45||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331521|Aluminum die-casting foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|66.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331521|Aluminum die-casting foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|84.7||371.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331522|Nonferrous (except aluminum) die-casting foundries|004|All companies|||2007|Reference year 2007|156||1387712||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331522|Nonferrous (except aluminum) die-casting foundries|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|28.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331522|Nonferrous (except aluminum) die-casting foundries|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|44.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331522|Nonferrous (except aluminum) die-casting foundries|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|71||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331522|Nonferrous (except aluminum) die-casting foundries|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|90.6||366.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331524|Aluminum foundries (except die-casting)|004|All companies|||2007|Reference year 2007|473||3928455||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331524|Aluminum foundries (except die-casting)|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|27.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331524|Aluminum foundries (except die-casting)|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|39.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331524|Aluminum foundries (except die-casting)|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|56.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331524|Aluminum foundries (except die-casting)|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|75.2||288.8|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331525|Copper foundries (except die-casting)|004|All companies|||2007|Reference year 2007|230||1500359||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331525|Copper foundries (except die-casting)|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|29.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331525|Copper foundries (except die-casting)|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|39.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331525|Copper foundries (except die-casting)|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|59.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331525|Copper foundries (except die-casting)|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|81.8||320.9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331528|Other nonferrous foundries (except die-casting)|004|All companies|||2007|Reference year 2007|119||1079102||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331528|Other nonferrous foundries (except die-casting)|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|40.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331528|Other nonferrous foundries (except die-casting)|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|55.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331528|Other nonferrous foundries (except die-casting)|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|79.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|331528|Other nonferrous foundries (except die-casting)|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|95.1||624.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332|Fabricated metal product manufacturing|004|All companies|||2007|Reference year 2007|56808||345166675||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332|Fabricated metal product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|3.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332|Fabricated metal product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332|Fabricated metal product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|11.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332|Fabricated metal product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|18.4||9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3321|Forging and stamping|004|All companies|||2007|Reference year 2007|2525||33510549||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3321|Forging and stamping|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|12||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3321|Forging and stamping|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|17.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3321|Forging and stamping|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|28.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3321|Forging and stamping|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|43.2||61.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33211|Forging and stamping|004|All companies|||2007|Reference year 2007|2525||33510549||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33211|Forging and stamping|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|12||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33211|Forging and stamping|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|17.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33211|Forging and stamping|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|28.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33211|Forging and stamping|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|43.2||61.7|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332111|Iron and steel forging|004|All companies|||2007|Reference year 2007|377||7653813||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332111|Iron and steel forging|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|20.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332111|Iron and steel forging|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|33.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332111|Iron and steel forging|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|51.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332111|Iron and steel forging|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|74.4||203|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332112|Nonferrous forging|004|All companies|||2007|Reference year 2007|63||2976044||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332112|Nonferrous forging|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|51.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332112|Nonferrous forging|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|71.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332112|Nonferrous forging|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|91.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332112|Nonferrous forging|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.6||888.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332114|Custom roll forming|004|All companies|||2007|Reference year 2007|409||8110142||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332114|Custom roll forming|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|36.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332114|Custom roll forming|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|50.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332114|Custom roll forming|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|64||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332114|Custom roll forming|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|79.7||488.4|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332115|Crown and closure manufacturing|004|All companies|||2007|Reference year 2007|47||1162946||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332115|Crown and closure manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|72.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332115|Crown and closure manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|86.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332115|Crown and closure manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|96.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332115|Crown and closure manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|100||1523.2|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332116|Metal stamping|004|All companies|||2007|Reference year 2007|1528||11754222||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332116|Metal stamping|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|13.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332116|Metal stamping|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|19.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332116|Metal stamping|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|27.8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332116|Metal stamping|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|39.2||87.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332117|Powder metallurgy part manufacturing|004|All companies|||2007|Reference year 2007|122||1853382||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332117|Powder metallurgy part manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|37.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332117|Powder metallurgy part manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|52.7||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332117|Powder metallurgy part manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|73.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332117|Powder metallurgy part manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|91||488.9|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3322|Cutlery and handtool manufacturing|004|All companies|||2007|Reference year 2007|1397||11009493||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3322|Cutlery and handtool manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|16.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3322|Cutlery and handtool manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|27.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3322|Cutlery and handtool manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|45.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3322|Cutlery and handtool manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|64||140.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33221|Cutlery and handtool manufacturing|004|All companies|||2007|Reference year 2007|1397||11009493||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33221|Cutlery and handtool manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|16.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33221|Cutlery and handtool manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|27.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33221|Cutlery and handtool manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|45.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33221|Cutlery and handtool manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|64||140.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332211|Cutlery and flatware (except precious) manufacturing|004|All companies|||2007|Reference year 2007|133||1471325||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332211|Cutlery and flatware (except precious) manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|68||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332211|Cutlery and flatware (except precious) manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|82.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332211|Cutlery and flatware (except precious) manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|94||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332211|Cutlery and flatware (except precious) manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|98.5||1373|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332212|Hand and edge tool manufacturing|004|All companies|||2007|Reference year 2007|1087||6680604||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332212|Hand and edge tool manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|21.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332212|Hand and edge tool manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|30.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332212|Hand and edge tool manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|48.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332212|Hand and edge tool manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|64.5||177|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332213|Saw blade and handsaw manufacturing|004|All companies|||2007|Reference year 2007|122||1491041||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332213|Saw blade and handsaw manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|51.2||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332213|Saw blade and handsaw manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|69.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332213|Saw blade and handsaw manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|89.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332213|Saw blade and handsaw manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|97.1||896.5|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332214|Kitchen utensil, pot, and pan manufacturing|004|All companies|||2007|Reference year 2007|64||1366523||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332214|Kitchen utensil, pot, and pan manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|54.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332214|Kitchen utensil, pot, and pan manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|71.9||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332214|Kitchen utensil, pot, and pan manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|91||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332214|Kitchen utensil, pot, and pan manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|99.6||961.1|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3323|Architectural and structural metals manufacturing|004|All companies|||2007|Reference year 2007|13218||91084021||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3323|Architectural and structural metals manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|5.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3323|Architectural and structural metals manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|8||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3323|Architectural and structural metals manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|14.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|3323|Architectural and structural metals manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|24.3||16|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33231|Plate work and fabricated structural product manufacturing|004|All companies|||2007|Reference year 2007|5457||46823967||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33231|Plate work and fabricated structural product manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|9.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33231|Plate work and fabricated structural product manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|13.3||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33231|Plate work and fabricated structural product manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|22.1||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|33231|Plate work and fabricated structural product manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|32.8||38.3|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332311|Prefabricated metal building and component manufacturing|004|All companies|||2007|Reference year 2007|726||7510802||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332311|Prefabricated metal building and component manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|27.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332311|Prefabricated metal building and component manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|36.6||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332311|Prefabricated metal building and component manufacturing|858|20 largest companies|||2007|Reference year 2007|0|X|0|X|51.5||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332311|Prefabricated metal building and component manufacturing|859|50 largest companies|||2007|Reference year 2007|0|X|0|X|68.8||307|
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332312|Fabricated structural metal manufacturing|004|All companies|||2007|Reference year 2007|3423||32546694||100||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332312|Fabricated structural metal manufacturing|856|4 largest companies|||2007|Reference year 2007|0|X|0|X|10.4||0|X
01|United States|00|01000US|United States|EC|Economic Census|31|Manufacturing|332312|Fabricated structural metal manufacturing|857|8 largest companies|||2007|Reference year 2007|0|X|0|X|15.6||0|X
