GEOTYPE|GEOTYPE_MEANING|ST|GEO_ID|GEOGRAPHY|PROGRAM|PROGRAM_MEANING|SECTOR|SECTOR_MEANING|NAICS2007|NAICS2007_MEANING|OPTAX|OPTAX_MEANING|CONCENFI|CONCENFI_MEANING|FOOTID|FOOTID_MEANING|YEAR|YEAR_MEANING|ESTAB|ESTAB_F|RCPTOT|RCPTOT_F|VAL_PCT|VAL_PCT_F|PAYANN|PAYANN_F|PAYQTR1|PAYQTR1_F|EMP|EMP_F 
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81231|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|379||1202357||35.9||161105||38966||4258|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81231|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|533||1343347||40.1||185086||44924||5535|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812310|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|10961||3353653||100||601442||148711||40309|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812310|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|247||888293||26.5||106606||28122||2848|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812310|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|256||1049731||31.3||131251||32273||3400|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812310|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|379||1202357||35.9||161105||38966||4258|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812310|Coin-operated laundries and drycleaners|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|533||1343347||40.1||185086||44924||5535|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123101|Coin-operated laundry routes|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|346||1342159||100||184618||45244||5040|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123101|Coin-operated laundry routes|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|65||864461||64.4||104007||27479||2499|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123101|Coin-operated laundry routes|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|69||1025291||76.4||128489||31590||3031|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123101|Coin-operated laundry routes|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|84||1173518||87.4||153060||37064||3503|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123101|Coin-operated laundry routes|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|116||1281463||95.5||171718||41774||4319|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123102|Coin-operated laundries and drycleaning stores|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|10615||2011494||100||416824||103467||35269|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123102|Coin-operated laundries and drycleaning stores|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|302||44324||2.2||10297||2408||770|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123102|Coin-operated laundries and drycleaning stores|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|387||63496||3.2||13819||3264||1065|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123102|Coin-operated laundries and drycleaning stores|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|465||101601||5.1||21121||5081||1550|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123102|Coin-operated laundries and drycleaning stores|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|551||162390||8.1||34082||8137||2397|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81232|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|26448||8086339||100||2762228||678662||169979|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81232|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|422||143110||1.8||47143||11449||2888|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81232|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|487||220572||2.7||75597||18047||3993|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81232|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|722||376291||4.7||129226||31421||6780|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81232|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|1016||627021||7.8||212717||51353||10995|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812320|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|26448||8086339||100||2762228||678662||169979|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812320|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|422||143110||1.8||47143||11449||2888|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812320|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|487||220572||2.7||75597||18047||3993|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812320|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|722||376291||4.7||129226||31421||6780|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812320|Drycleaning and laundry services (except coin-operated)|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|1016||627021||7.8||212717||51353||10995|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123201|Laundries, family and commercial|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|2028||964013||100||374318||90412||19210|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123201|Laundries, family and commercial|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|6||82429||8.6||35505||7478||1239|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123201|Laundries, family and commercial|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|10||122718||12.7||49445||10829||1866|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123201|Laundries, family and commercial|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|95||215452||22.3||83982||19213||3549|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123201|Laundries, family and commercial|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|147||364723||37.8||146418||33175||5904|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123202|Drycleaning plants|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|20465||6380515||100||2205697||542627||138075|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123202|Drycleaning plants|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|127||88231||1.4||26873||6518||1408|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123202|Drycleaning plants|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|232||141986||2.2||46543||11166||2469|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123202|Drycleaning plants|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|338||250199||3.9||84137||20588||4471|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123202|Drycleaning plants|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|573||433243||6.8||150016||35712||7609|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123203|Garment pressing and agents for laundries|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|3829||704735||100||168937||42107||12083|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123203|Garment pressing and agents for laundries|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|260||53378||7.6||11639||2941||857|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123203|Garment pressing and agents for laundries|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|327||73865||10.5||16661||4229||1145|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123203|Garment pressing and agents for laundries|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|490||113043||16||24487||6223||1727|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123203|Garment pressing and agents for laundries|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|723||170111||24.1||38977||9819||2678|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123204|All other laundry and garment services|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|126||37076||100||13276||3516||611|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123204|All other laundry and garment services|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||9136||24.6||4162||972||160|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123204|All other laundry and garment services|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|8||13793||37.2||5938||1419||210|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123204|All other laundry and garment services|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|20||20793||56.1||9098||2322||358|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8123204|All other laundry and garment services|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|50||28990||78.2||11070||2971||474|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81233|Linen and uniform supply|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|2580||11793648||100||4153400||1022351||135779|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81233|Linen and uniform supply|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|978||5858891||49.7||1932954||483098||55893|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81233|Linen and uniform supply|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|1152||7469409||63.3||2570760||642303||76211|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81233|Linen and uniform supply|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|1268||8454117||71.7||2926561||728067||89205|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81233|Linen and uniform supply|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|1384||9248850||78.4||3219877||799406||99396|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812331|Linen supply|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|1091||4659941||100||1693110||412879||59936|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812331|Linen supply|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|277||1973493||42.4||706360||177015||23222|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|812331|Linen supply|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|337||2419974||51.9||873534||217840||29166|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8139909|All other similar organizations|A|All establishments|820|20 largest firms|||2007|Reference year 2007|31||4028605||66.9||547807||146671||5197|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8139909|All other similar organizations|A|All establishments|850|50 largest firms|||2007|Reference year 2007|82||4866575||80.8||703667||182113||7846|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81|Other services (except public administration)|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|432302||219837537||100||66828875||16252883||2598622|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81|Other services (except public administration)|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|9427||8851322||4||2549012||684226||93077|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81|Other services (except public administration)|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|14584||14678321||6.7||4118184||1081640||144698|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81|Other services (except public administration)|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|19458||21971660||10||6209962||1585587||215968|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81|Other services (except public administration)|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|22982||30374907||13.8||8430765||2134854||283783|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811|Repair and maintenance|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|222151||137732616||100||40069913||9748995||1261083|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811|Repair and maintenance|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|1426||5409322||3.9||1261764||329864||24271|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811|Repair and maintenance|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|1542||7191821||5.2||1796954||455108||32199|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811|Repair and maintenance|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|2936||10703894||7.8||2631740||665569||52272|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811|Repair and maintenance|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|4521||15461943||11.2||4134226||1028324||88459|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111|Automotive repair and maintenance|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|165552||85887165||100||24617678||6005848||877395|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111|Automotive repair and maintenance|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|2029||1474721||1.7||424470||102650||13574|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111|Automotive repair and maintenance|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|2452||2199973||2.6||694948||169262||21191|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111|Automotive repair and maintenance|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|3743||3728691||4.3||1097968||269216||38144|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111|Automotive repair and maintenance|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|4785||5484761||6.4||1564102||384515||52918|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81111|Automotive mechanical and electrical repair and maintenance|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|95713||43556114||100||11843792||2894693||394563|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81111|Automotive mechanical and electrical repair and maintenance|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|764||689035||1.6||173045||43672||4652|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81111|Automotive mechanical and electrical repair and maintenance|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|903||959841||2.2||240889||60617||6568|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81111|Automotive mechanical and electrical repair and maintenance|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|1230||1476994||3.4||373592||92727||10041|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81111|Automotive mechanical and electrical repair and maintenance|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|1577||2148226||4.9||516496||126975||14220|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811111|General automotive repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|81659||37722241||100||10203541||2485543||338870|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811111|General automotive repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|621||675757||1.8||172826||43666||4629|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811111|General automotive repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|742||917731||2.4||210686||52388||5521|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811111|General automotive repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|1036||1333861||3.5||338175||83926||9078|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811111|General automotive repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|1311||1935803||5.1||463581||114010||12630|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|2756||858432||100||225389||56340||9002|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|71||40952||4.8||11349||2630||353|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|76||54821||6.4||14999||3717||484|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|101||84069||9.8||22358||5445||765|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811112|Automotive exhaust system repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|147||131988||15.4||35964||8744||1157|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|6158||2647220||100||773655||195619||24834|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|20||107859||4.1||23660||6460||802|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|29||142918||5.4||32844||8631||996|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|51||209388||7.9||49860||12638||1373|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811113|Automotive transmission repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|110||312140||11.8||82628||21059||2197|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical and elec. repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|5140||2328221||100||641207||157191||21857|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical and elec. repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|231||213038||9.2||55072||13449||1433|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical and elec. repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|291||287643||12.4||72666||17857||2107|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical and elec. repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|324||379354||16.3||98776||23909||2643|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811118|Other automotive mechanical and elec. repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|396||514102||22.1||143312||34404||3634|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|261||125016||100||34174||8451||1109|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|5||17719||14.2||4217||944||87|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|11||27242||21.8||6649||1541||155|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|26||45561||36.4||11963||2921||310|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111181|Carburetor repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|59||77350||61.9||20487||5019||558|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111182|Brake, front end, and wheel alignment|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|2352||1132523||100||327424||80505||10693|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111182|Brake, front end, and wheel alignment|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|270||205375||18.1||58008||14301||1780|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111182|Brake, front end, and wheel alignment|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|297||240136||21.2||67591||16461||2039|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111182|Brake, front end, and wheel alignment|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|347||297348||26.3||87079||21047||2427|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111182|Brake, front end, and wheel alignment|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|417||382878||33.8||110634||26893||3099|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|1056||385458||100||108465||26855||4162|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|5||39244||10.2||10510||2490||248|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|11||56321||14.6||17547||4277||429|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|23||89456||23.2||26166||6310||727|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111183|Electrical repair, motor vehicle|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|63||135590||35.2||37299||9110||1171|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111184|Radiator repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|1217||516274||100||122137||29511||4452|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111184|Radiator repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|18||70880||13.7||12244||2948||241|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111184|Radiator repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|24||90162||17.5||18226||4346||384|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111184|Radiator repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|37||126892||24.6||25936||6183||600|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111184|Radiator repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|72||180012||34.9||40798||9767||1046|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|254||168950||100||49007||11869||1441|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|4||26119||15.5||8673||2107||130|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|10||43351||25.7||14570||3337||260|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|25||72963||43.2||22250||5131||457|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|8111189|All other motor vehicle repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|58||107219||63.5||31661||7420||755|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, and glass repair|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|42559||30006211||100||9055447||2205415||254967|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, and glass repair|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|1239||1241243||4.1||400194||96366||9507|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, and glass repair|T|Establishments subject to federal income tax|808|8 largest firms|||2007|Reference year 2007|1429||1760677||5.9||566602||136477||12801|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, and glass repair|T|Establishments subject to federal income tax|820|20 largest firms|||2007|Reference year 2007|1836||2405265||8||732946||177366||16799|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|81112|Automotive body, paint, interior, and glass repair|T|Establishments subject to federal income tax|850|50 largest firms|||2007|Reference year 2007|2159||3189875||10.6||985662||237705||21708|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, and interior repair and maintenance|T|Establishments subject to federal income tax|001|All firms|||2007|Reference year 2007|35581||26412851||100||8063169||1968011||223942|
01|United States|00|01000US|United States|EC|Economic Census|81|Other services (except public administration)|811121|Automotive body, paint, and interior repair and maintenance|T|Establishments subject to federal income tax|804|4 largest firms|||2007|Reference year 2007|188||740123||2.8||261528||63007||4976|
